experiment,condition,system,trial,run_id,loss_rate,ack_loss_rate,rtt_ms,jitter_ms,loss_schedule,seed,file_bytes,window_size,rto_s,completion_time_s,goodput_bytes_per_s,delivered_bytes,retransmission_count,retransmission_overhead,switch_count,handshake_count,gbn_residence_s,sr_residence_s,rtt_mean_ms,final_mode,integrity_success,status,error,wall_clock_s,started_utc,log_dir,sender_events_sha256,receiver_events_sha256
E7,rtt500,hybrid,1,E7_hybrid_rtt500_trial01,0.05,0.0,500.0,0.0,,3070715599,1048576,8,2.0,144.380495,7262.587650776512,1048576,105,0.09300265721877768,3,3,34.223786000000004,110.153551,519.6067588805167,sr,True,ok,,146.428,1789657961.824,C:\Users\Ishaan Gupta\Hybrid-ARQ\logs\experiments\E7_hybrid_rtt500_trial01,7389a1ac0df189200cfeda0ab4ed8c6526c18c425c29762eda4110445e9b17a0,766fb4ddbd531cf6f98b38114aa2f0a4fe6a5103b69d07bfd2aa998d92af5b74
E7,rtt500,gbn,2,E7_gbn_rtt500_trial02,0.05,0.0,500.0,0.0,,3455033129,1048576,8,2.0,180.814088,5799.194142438724,1048576,400,0.2808988764044944,0,0,180.810334,0.0,522.5333970802925,gbn,True,ok,,182.882,1789658108.279,C:\Users\Ishaan Gupta\Hybrid-ARQ\logs\experiments\E7_gbn_rtt500_trial02,19eda06a6f17ff91fe8da09d6b2c3d2772811a1902da5af47563d8de2f8c09d8,db561dff0bddb1023312464f1f99fdfe955e4ee0c67f133cb90104aec2af6bcb
E7,rtt500,sr,2,E7_sr_rtt500_trial02,0.05,0.0,500.0,0.0,,3455033129,1048576,8,2.0,144.188618,7272.252238384031,1048576,54,0.05009276437847866,0,0,0.0,144.18557099999998,520.3727510288065,sr,True,ok,,146.24,1789658291.19,C:\Users\Ishaan Gupta\Hybrid-ARQ\logs\experiments\E7_sr_rtt500_trial02,00fba37b65d70b61576f511b4584d8cfb80bfd8f1e92a407d1bb18f192b9debb,657dc54bd962de3fc652f0ffbd7199e3447597211cbda1034f6b9c4150ef8e91
E7,rtt500,hybrid,2,E7_hybrid_rtt500_trial02,0.05,0.0,500.0,0.0,,3455033129,1048576,8,2.0,147.818726,7093.661462080251,1048576,74,0.06739526411657559,1,1,12.2822,135.533496,521.7149506302522,sr,True,ok,,149.853,1789658437.455,C:\Users\Ishaan Gupta\Hybrid-ARQ\logs\experiments\E7_hybrid_rtt500_trial02,a180ee70c565de09707aa86aadd33c1ca4548d6e9b8e865f2ba0496d67bb0dcf,ed6859d9fbadb57d5b0a230e98d6a35f66f9ab4992a3564b1f12bca094deadd0
E7,rtt500,gbn,3,E7_gbn_rtt500_trial03,0.05,0.0,500.0,0.0,,3084132674,1048576,8,2.0,171.116634,6127.8437723360075,1048576,368,0.26436781609195403,0,0,171.113651,0.0,521.4270373443985,gbn,True,ok,,173.162,1789658587.333,C:\Users\Ishaan Gupta\Hybrid-ARQ\logs\experiments\E7_gbn_rtt500_trial03,3aee68cbe06af1107253cd50160fa5e921468d2c027b9ca0d5f99ea50c38533a,f73db4dc017ecc9290c8b1fc127ded796fe3b6e965e316ca43e5fbb9ba8fa162
E7,rtt500,sr,3,E7_sr_rtt500_trial03,0.05,0.0,500.0,0.0,,3084132674,1048576,8,2.0,129.147438,8119.216426112921,1048576,41,0.038497652582159626,0,0,0.0,129.14446,522.1082855691058,sr,True,ok,,131.187,1789658760.524,C:\Users\Ishaan Gupta\Hybrid-ARQ\logs\experiments\E7_sr_rtt500_trial03,0abf7b05910b6b4d0c3876197a68abc782738c2843f61d1894e5240b3d663387,740d97ecbf2f210150f1e62cd89b658b3be299491bed590d2f6332e7772eb2db
E7,rtt500,hybrid,3,E7_hybrid_rtt500_trial03,0.05,0.0,500.0,0.0,,3084132674,1048576,8,2.0,140.454869,7465.572446619846,1048576,96,0.08571428571428572,3,3,29.539787000000004,110.912106,520.8547248394008,sr,True,ok,,142.488,1789658891.735,C:\Users\Ishaan Gupta\Hybrid-ARQ\logs\experiments\E7_hybrid_rtt500_trial03,90d8b8412318b8327bf334b814f358e2bf8ea4382c70081c0a54732a970e9579,663088e56d19f05f55da4be3a0dcb07d006bc2bbda1cd1590af0defb8b5caf10
E7,rtt500,gbn,4,E7_gbn_rtt500_trial04,0.05,0.0,500.0,0.0,,2060892280,1048576,8,2.0,166.038749,6315.248737510062,1048576,348,0.2536443148688047,0,0,166.034656,0.0,521.0782895480224,gbn,True,ok,,168.134,1789659034.25,C:\Users\Ishaan Gupta\Hybrid-ARQ\logs\experiments\E7_gbn_rtt500_trial04,b9b0c7906e500b7c36d39d131e91d6132fbb1b891e2f35ed118fcac1ea562a32,96274dd078517bc0844d67b873f95cdfd2d994c86b93277fd49eb439bb48222e
E7,rtt500,sr,4,E7_sr_rtt500_trial04,0.05,0.0,500.0,0.0,,2060892280,1048576,8,2.0,136.408244,7687.04272741756,1048576,47,0.04388422035480859,0,0,0.0,136.403711,522.3986809815952,sr,True,ok,,138.535,1789659202.432,C:\Users\Ishaan Gupta\Hybrid-ARQ\logs\experiments\E7_sr_rtt500_trial04,7986fd0d9cae15be710397d4edeb665ded18e1c6ec13a93e040a89a9c03565bc,071d1420ca0d90614707b42c9f745ade5b910e3ae77dd38b01f991400d14704d
E7,rtt500,hybrid,4,E7_hybrid_rtt500_trial04,0.05,0.0,500.0,0.0,,2060892280,1048576,8,2.0,140.656892,7454.84977728642,1048576,78,0.07078039927404718,1,1,20.551733,120.10201400000001,522.9024941921858,sr,True,ok,,142.75,1789659341.014,C:\Users\Ishaan Gupta\Hybrid-ARQ\logs\experiments\E7_hybrid_rtt500_trial04,7bbcd60b83bf1173915229e950e19bd907fc5a14f4eb5f732ca0084bef1f9131,b1bd32a4d947476bed413c6751815df40a9d6e8141ffa08e411a9e615322749a
E8,loss_rise,hybrid,0,E8_hybrid_loss_rise_trial00,0.0,0.0,100.0,0.0,8:0.1,1092005345,1048576,8,0.4,33.258346,31528.206483870243,1048576,134,0.1157167530224525,1,1,14.144777,19.109751000000003,124.65468201284794,sr,True,ok,,35.534,1789659483.8,C:\Users\Ishaan Gupta\Hybrid-ARQ\logs\experiments\E8_hybrid_loss_rise_trial00,fec51e807c3124c6c34fe421d3998c7e386ec5ba325f22839d3ddeef8198acb8,b90746c62c93992632c6e8194a57260753b9e7f94df61f1f225227156c7feb92
E8,loss_rise,hybrid,1,E8_hybrid_loss_rise_trial01,0.0,0.0,100.0,0.0,8:0.1,566140463,1048576,8,0.4,34.55048,30349.100793968708,1048576,171,0.14309623430962343,1,1,16.951093,17.596471,124.53802622950823,sr,True,ok,,36.812,1789659519.367,C:\Users\Ishaan Gupta\Hybrid-ARQ\logs\experiments\E8_hybrid_loss_rise_trial01,a1d5b52b1d5869607ea08edd0ea22e168be9703c749330e59a9a40a6f18a655c,e944640d293823dbdd1d3c4c74010c6b5970aa09d8a22c58d400ebaa4a5ea649
E8,loss_rise,hybrid,2,E8_hybrid_loss_rise_trial02,0.0,0.0,100.0,0.0,8:0.1,1977577173,1048576,8,0.4,30.754513,34095.028589787784,1048576,102,0.0905861456483126,1,1,12.574837,18.176719,124.75337407013811,sr,True,ok,,32.991,1789659556.206,C:\Users\Ishaan Gupta\Hybrid-ARQ\logs\experiments\E8_hybrid_loss_rise_trial02,85f10f7c31dc7d80c869e24df0482491890ebde92978b835c260fc9a379f0e19,7babaec11fab4df6266772c5f84318287cd9e2a83f6e075cbb8ae0ffdb7954a0
E8,loss_rise,hybrid,3,E8_hybrid_loss_rise_trial03,0.0,0.0,100.0,0.0,8:0.1,3546708337,1048576,8,0.4,31.502853,33285.11230395545,1048576,129,0.11188204683434519,1,1,13.759385000000002,17.740628,124.70158941798942,sr,True,ok,,33.785,1789659589.223,C:\Users\Ishaan Gupta\Hybrid-ARQ\logs\experiments\E8_hybrid_loss_rise_trial03,9e868e2dbee27568bd109482ad4bc5c93adfabc9e09e62c4a54c6e7a50b2b5c5,1623ee1068920b5046a7b71a583a711f5f9e67691dde72ae6852d034502d81e3
E8,loss_rise,hybrid,4,E8_hybrid_loss_rise_trial04,0.0,0.0,100.0,0.0,8:0.1,3437407425,1048576,8,0.4,30.853598,33985.53387517398,1048576,90,0.0807899461400359,1,1,11.483658,19.366704000000002,124.4691048728813,sr,True,ok,,33.162,1789659623.052,C:\Users\Ishaan Gupta\Hybrid-ARQ\logs\experiments\E8_hybrid_loss_rise_trial04,9a24822f662696b5a1e70ab3489338cd5af18f9889501a9224c6e0da1e4728ae,7acbb2c4e02eba019a1f490c432af58fce28f1884c8b6c02b87b9bf31289ad0a
E8,loss_fall,hybrid,0,E8_hybrid_loss_fall_trial00,0.1,0.0,100.0,0.0,20:0,3830475198,1048576,8,0.4,28.146312,37254.47227331239,1048576,90,0.0807899461400359,2,2,9.635691000000001,18.507689,124.84070307529161,gbn,True,ok,,30.45,1789659656.257,C:\Users\Ishaan Gupta\Hybrid-ARQ\logs\experiments\E8_hybrid_loss_fall_trial00,900af938e65455849c09b7d8010e582805121090359a758d81799637a8c4e116,8facf279b07a336e1e331948c2e86616ec4f46ffe262061a864579cd92af75a7
E8,loss_fall,hybrid,1,E8_hybrid_loss_fall_trial01,0.1,0.0,100.0,0.0,20:0,4032926735,1048576,8,0.4,29.855201,35122.05461286293,1048576,100,0.08896797153024912,2,2,12.763833000000002,17.088492,123.86650744680855,gbn,True,ok,,32.156,1789659686.748,C:\Users\Ishaan Gupta\Hybrid-ARQ\logs\experiments\E8_hybrid_loss_fall_trial01,004f977f0616379dbf3d5b77ee73bc11d533fd360745468e5d60f468dfdb5245,699d7fc4754b0e409cdbdee6c3fc166903ae4d1d9f162be69b7806ecd6f80daa
E8,loss_fall,hybrid,2,E8_hybrid_loss_fall_trial02,0.1,0.0,100.0,0.0,20:0,199815991,1048576,8,0.4,29.497312,35548.188255255256,1048576,87,0.0783078307830783,2,2,11.818000000000001,17.675946,124.60171066525871,gbn,True,ok,,31.771,1789659718.951,C:\Users\Ishaan Gupta\Hybrid-ARQ\logs\experiments\E8_hybrid_loss_fall_trial02,7d4f972fa3f9d823d53e68f1c0548d50c97d798cc5bb8c564ea9f8beb631fbdf,b934504f98a43d8ae3e65790d33f2524f300fe6933a92466c7bb07a6efc5497f
E8,loss_fall,hybrid,3,E8_hybrid_loss_fall_trial03,0.1,0.0,100.0,0.0,20:0,1842590918,1048576,8,0.4,29.741547,35256.269621751686,1048576,94,0.08407871198568873,2,2,12.585775,17.152366,124.72618987341774,gbn,True,ok,,32.03,1789659750.753,C:\Users\Ishaan Gupta\Hybrid-ARQ\logs\experiments\E8_hybrid_loss_fall_trial03,24f36869a80d43a730b8c53dee5052106270c2a00e958424191d4b0a50a9e7f5,85b3467ae265aa3f852648eb979f86b6cc86758730331f2a71234f607bb6986a
E8,loss_fall,hybrid,4,E8_hybrid_loss_fall_trial04,0.1,0.0,100.0,0.0,20:0,3365962898,1048576,8,0.4,29.326213,35755.58835366844,1048576,126,0.10956521739130434,2,2,14.871612999999998,14.451540000000001,124.69366418703508,gbn,True,ok,,31.617,1789659782.826,C:\Users\Ishaan Gupta\Hybrid-ARQ\logs\experiments\E8_hybrid_loss_fall_trial04,783866cdb74cb180ef9f7be9322f02b25013340f92b38c066eebb28ef3a4383e,05802121d975ca3cc1221f52455f23c65a47062320455a253477e50e2753255a
E8,loss_change,hybrid,0,E8_hybrid_loss_change_trial00,0.02,0.0,100.0,0.0,"8:0.12,20:0.01,32:0.15,44:0.02",1019178410,1048576,8,0.4,30.26922,34641.65908470717,1048576,87,0.0783078307830783,4,4,7.8887040000000015,22.376846,124.77845164718389,gbn,True,ok,,32.58,1789659814.486,C:\Users\Ishaan Gupta\Hybrid-ARQ\logs\experiments\E8_hybrid_loss_change_trial00,486216907b45bdae7711cb189ff97eb20c3f5c7f6a1f4d13529362a4225ccf27,a05f46b59d3d5b5b19ec656e2701b962c9f833fa6eac76bf964c09426c0ed1e6
E8,loss_change,hybrid,1,E8_hybrid_loss_change_trial01,0.02,0.0,100.0,0.0,"8:0.12,20:0.01,32:0.15,44:0.02",1262435142,1048576,8,0.4,28.799473,36409.555133179,1048576,99,0.0881567230632235,5,5,9.456260000000004,19.340144,124.82117358892437,sr,True,ok,,31.071,1789659847.106,C:\Users\Ishaan Gupta\Hybrid-ARQ\logs\experiments\E8_hybrid_loss_change_trial01,f9a108fed3d74c9ae45afd40f6e52b494e620e62d2853bfaa7dba8fd85966702,88829010786922cf810c0079578d6bdffd85202317840170ddf04598ae59a2dd
E8,loss_change,hybrid,2,E8_hybrid_loss_change_trial02,0.02,0.0,100.0,0.0,"8:0.12,20:0.01,32:0.15,44:0.02",1558255997,1048576,8,0.4,29.81897,35164.72902987595,1048576,92,0.08243727598566308,2,2,10.407979,19.408718000000004,124.70264512711867,gbn,True,ok,,32.111,1789659878.231,C:\Users\Ishaan Gupta\Hybrid-ARQ\logs\experiments\E8_hybrid_loss_change_trial02,8fc2356dfb13e11175996c64e6d7bcfe7d3eb641b437015696a999af43f7eec6,6ca17b2d7d1ebbe981e02cad60624d1e42e9fdea33e23ec7862cccbf02788d66
E8,loss_change,hybrid,3,E8_hybrid_loss_change_trial03,0.02,0.0,100.0,0.0,"8:0.12,20:0.01,32:0.15,44:0.02",1700780023,1048576,8,0.4,30.558737,34313.4600098165,1048576,133,0.11495246326707001,6,6,13.163645,17.391948,124.6235240174673,gbn,True,ok,,32.858,1789659910.387,C:\Users\Ishaan Gupta\Hybrid-ARQ\logs\experiments\E8_hybrid_loss_change_trial03,5b6a216115e81e2b0fb14f552c7549bbe5fcffcc1c41dbb9e44c168232a3c23e,f2928c6abdb0bebd65039712e801ddd62a938c7d93117e415248fdffad7db793
E8,loss_change,hybrid,4,E8_hybrid_loss_change_trial04,0.02,0.0,100.0,0.0,"8:0.12,20:0.01,32:0.15,44:0.02",3975015524,1048576,8,0.4,28.930592,36244.54003568264,1048576,104,0.09219858156028368,3,3,12.153016000000001,16.774543,124.93050695187168,sr,True,ok,,31.218,1789659943.292,C:\Users\Ishaan Gupta\Hybrid-ARQ\logs\experiments\E8_hybrid_loss_change_trial04,339be7406fce93457b9ed86c4e502b94fbf15a02fccb18ae8072e79e43d1a146,775f6f83c426cf5a8b9ba72b2716d9aabba576932801b0f7448dd3a2f041c7de
