stage,run_id,system,loss_rate,loss_schedule,rtt_ms,switch_high,switch_low,hysteresis_count,evaluation_interval_segments,min_mode_residence_s,trial,seed,file_bytes,window_size,rto_s,completion_time_s,goodput_bytes_per_s,retransmission_count,retransmission_overhead,switch_count,handshake_count,abandoned_switches,gbn_residence_s,sr_residence_s,final_mode,integrity_success,error
confirm,confirm_fixed-hybrid_L0.05_t0,fixed-hybrid,0.05,,0.0,0.1,0.02,3,20,1.0,0,2360410654,262144,8,0.2,3.80685,68861.1319069572,137,0.3486005089058524,0,1,0,3.8050119999999996,0.0,gbn,True,
confirm,confirm_hybrid_L0.05_t0,hybrid,0.05,,0.0,0.1,0.02,3,20,1.0,0,2360410654,262144,8,0.2,3.576966,73286.69045218769,60,0.189873417721519,1,1,0,1.490566,2.084889,sr,True,
confirm,confirm_gbn_L0.05_t1,gbn,0.05,,0.0,,,,,,1,3600293605,262144,8,0.2,2.58401,101448.52380602242,93,0.2664756446991404,0,0,0,2.581096,0.0,gbn,True,
confirm,confirm_sr_L0.05_t1,sr,0.05,,0.0,,,,,,1,3600293605,262144,8,0.2,2.127401,123222.65524929245,12,0.04477611940298507,0,0,0,0.0,2.126235,sr,True,
confirm,confirm_fixed-hybrid_L0.05_t1,fixed-hybrid,0.05,,0.0,0.1,0.02,3,20,1.0,1,3600293605,262144,8,0.2,2.562143,102314.3516969974,94,0.26857142857142857,0,1,0,2.5606359999999997,0.0,gbn,True,
confirm,confirm_hybrid_L0.05_t1,hybrid,0.05,,0.0,0.1,0.02,3,20,1.0,1,3600293605,262144,8,0.2,2.340855,111986.43230785333,60,0.189873417721519,1,1,0,1.477924,0.8616489999999999,sr,True,
confirm,confirm_gbn_L0.05_t2,gbn,0.05,,0.0,,,,,,2,3282538468,262144,8,0.2,3.772076,69495.9486500272,144,0.36,0,0,0,3.7697530000000006,0.0,gbn,True,
confirm,confirm_sr_L0.05_t2,sr,0.05,,0.0,,,,,,2,3282538468,262144,8,0.2,2.335761,112230.66058556504,15,0.055350553505535055,0,0,0,0.0,2.3341730000000003,sr,True,
confirm,confirm_fixed-hybrid_L0.05_t2,fixed-hybrid,0.05,,0.0,0.1,0.02,3,20,1.0,2,3282538468,262144,8,0.2,3.815872,68698.32111768948,144,0.36,0,1,0,3.8132610000000002,0.0,gbn,True,
confirm,confirm_hybrid_L0.05_t2,hybrid,0.05,,0.0,0.1,0.02,3,20,1.0,2,3282538468,262144,8,0.2,3.390572,77315.56799265728,81,0.2403560830860534,1,1,0,1.908169,1.4811280000000002,sr,True,
confirm,confirm_gbn_L0.1_t0,gbn,0.1,,0.0,,,,,,0,4281295008,262144,8,0.2,6.304732,41578.92833509815,226,0.46887966804979253,0,0,0,6.3033209999999995,0.0,gbn,True,
confirm,confirm_sr_L0.1_t0,sr,0.1,,0.0,,,,,,0,4281295008,262144,8,0.2,3.373254,77712.49956273675,24,0.08571428571428572,0,0,0,0.0,3.3712870000000006,sr,True,
confirm,confirm_fixed-hybrid_L0.1_t0,fixed-hybrid,0.1,,0.0,0.1,0.02,3,20,1.0,0,4281295008,262144,8,0.2,6.736577,38913.53130825938,241,0.48490945674044267,0,1,0,6.735335,0.0,gbn,True,
confirm,confirm_hybrid_L0.1_t0,hybrid,0.1,,0.0,0.1,0.02,3,20,1.0,0,4281295008,262144,8,0.2,4.70183,55753.610828124365,122,0.32275132275132273,1,1,0,2.969967,1.7290720000000004,sr,True,
confirm,confirm_gbn_L0.1_t1,gbn,0.1,,0.0,,,,,,1,6254634,262144,8,0.2,5.519361,47495.35317584771,208,0.4482758620689655,0,0,0,5.517332,0.0,gbn,True,
confirm,confirm_sr_L0.1_t1,sr,0.1,,0.0,,,,,,1,6254634,262144,8,0.2,5.018588,52234.61260418269,32,0.1111111111111111,0,0,0,0.0,5.016409,sr,True,
confirm,confirm_fixed-hybrid_L0.1_t1,fixed-hybrid,0.1,,0.0,0.1,0.02,3,20,1.0,1,6254634,262144,8,0.2,6.546349,40044.30561218169,208,0.4482758620689655,0,1,0,6.5451559999999995,0.0,gbn,True,
confirm,confirm_hybrid_L0.1_t1,hybrid,0.1,,0.0,0.1,0.02,3,20,1.0,1,6254634,262144,8,0.2,4.429034,59187.624208800386,93,0.2664756446991404,1,1,0,1.909831,2.5168139999999997,sr,True,
confirm,confirm_gbn_L0.1_t2,gbn,0.1,,0.0,,,,,,2,3126256502,262144,8,0.2,4.787992,54750.30033467057,144,0.36,0,0,0,4.787119000000001,0.0,gbn,True,
confirm,confirm_sr_L0.1_t2,sr,0.1,,0.0,,,,,,2,3126256502,262144,8,0.2,4.5688,57376.9917702679,23,0.08243727598566308,0,0,0,0.0,4.567642,sr,True,
confirm,confirm_fixed-hybrid_L0.1_t2,fixed-hybrid,0.1,,0.0,0.1,0.02,3,20,1.0,2,3126256502,262144,8,0.2,4.0173,65253.77741269012,145,0.36159600997506236,0,1,0,4.014785999999999,0.0,gbn,True,
confirm,confirm_hybrid_L0.1_t2,hybrid,0.1,,0.0,0.1,0.02,3,20,1.0,2,3126256502,262144,8,0.2,3.627226,72271.20670176051,93,0.2664756446991404,1,1,0,2.141022,1.484908,sr,True,
confirm,confirm_gbn_L0.2_t0,gbn,0.2,,0.0,,,,,,0,2466909176,262144,8,0.2,12.109097,21648.517639259146,464,0.6444444444444445,0,0,0,12.107449,0.0,gbn,True,
confirm,confirm_sr_L0.2_t0,sr,0.2,,0.0,,,,,,0,2466909176,262144,8,0.2,6.624658,39570.94841726169,58,0.18471337579617833,0,0,0,0.0,6.623005,sr,True,
confirm,confirm_fixed-hybrid_L0.2_t0,fixed-hybrid,0.2,,0.0,0.1,0.02,3,20,1.0,0,2466909176,262144,8,0.2,13.150856,19933.607363657546,456,0.6404494382022472,0,1,0,13.149310999999999,0.0,gbn,True,
confirm,confirm_hybrid_L0.2_t0,hybrid,0.2,,0.0,0.1,0.02,3,20,1.0,0,2466909176,262144,8,0.2,8.395338,31224.948894255358,150,0.3694581280788177,1,1,0,3.8066310000000003,4.586316000000001,sr,True,
confirm,confirm_gbn_L0.2_t1,gbn,0.2,,0.0,,,,,,1,1295656166,262144,8,0.2,13.790768,17820.617386935955,520,0.6770833333333334,0,0,0,13.788628000000001,0.0,gbn,False,segment 240 unacknowledged after 10 retransmissions — aborting
confirm,confirm_sr_L0.2_t1,sr,0.2,,0.0,,,,,,1,1295656166,262144,8,0.2,6.29877,41618.28420469393,67,0.20743034055727555,0,0,0,0.0,6.297307,sr,True,
confirm,confirm_fixed-hybrid_L0.2_t1,fixed-hybrid,0.2,,0.0,0.1,0.02,3,20,1.0,1,1295656166,262144,8,0.2,14.827034,17265.759288068,514,0.6675324675324675,0,1,0,14.825776999999999,0.0,gbn,False,segment 250 unacknowledged after 10 retransmissions — aborting
confirm,confirm_hybrid_L0.2_t1,hybrid,0.2,,0.0,0.1,0.02,3,20,1.0,1,1295656166,262144,8,0.2,12.982301,20192.414272323527,158,0.38164251207729466,1,1,0,3.932254,9.047585999999999,sr,True,
confirm,confirm_gbn_L0.2_t2,gbn,0.2,,0.0,,,,,,2,2865629880,262144,8,0.2,14.857907,17643.40024473164,565,0.6881851400730816,0,0,0,14.855450000000001,0.0,gbn,True,
confirm,confirm_sr_L0.2_t2,sr,0.2,,0.0,,,,,,2,2865629880,262144,8,0.2,6.622813,39581.972192178764,64,0.2,0,0,0,0.0,6.621651999999999,sr,True,
confirm,confirm_fixed-hybrid_L0.2_t2,fixed-hybrid,0.2,,0.0,0.1,0.02,3,20,1.0,2,2865629880,262144,8,0.2,15.725148,16670.367744710573,554,0.6839506172839506,0,1,0,15.723922,0.0,gbn,True,
confirm,confirm_hybrid_L0.2_t2,hybrid,0.2,,0.0,0.1,0.02,3,20,1.0,2,2865629880,262144,8,0.2,9.88313,26524.390552385732,216,0.4576271186440678,1,1,0,4.465066,5.416925999999999,sr,True,
rtt-check,rtt50_gbn_t0,gbn,0.1,,50.0,,,,,,0,1792320061,262144,8,0.2,8.23043,31850.583748358225,198,0.43612334801762115,0,0,0,8.229307,0.0,gbn,True,
rtt-check,rtt50_sr_t0,sr,0.1,,50.0,,,,,,0,1792320061,262144,8,0.2,5.617732,46663.67138909439,31,0.10801393728222997,0,0,0,0.0,5.616522,sr,True,
rtt-check,rtt50_hybrid_t0,hybrid,0.1,,50.0,0.1,0.02,3,20,1.0,0,1792320061,262144,8,0.2,6.919867,37882.809019306296,93,0.2664756446991404,1,1,0,2.756463,4.162166,sr,True,
rtt-check,rtt50_gbn_t1,gbn,0.1,,50.0,,,,,,1,105635237,262144,8,0.2,12.710221,20624.661050346804,288,0.5294117647058824,0,0,0,12.709244000000002,0.0,gbn,True,
rtt-check,rtt50_sr_t1,sr,0.1,,50.0,,,,,,1,105635237,262144,8,0.2,7.657047,34235.652464977684,36,0.1232876712328767,0,0,0,0.0,7.656056,sr,True,
rtt-check,rtt50_hybrid_t1,hybrid,0.1,,50.0,0.1,0.02,3,20,1.0,1,105635237,262144,8,0.2,9.048223,28971.876577312472,96,0.2727272727272727,1,1,0,4.0268999999999995,5.0195110000000005,sr,True,
rtt-check,rtt50_gbn_t2,gbn,0.1,,50.0,,,,,,2,2053816838,262144,8,0.2,8.493768,30863.098686001314,216,0.4576271186440678,0,0,0,8.492384,0.0,gbn,True,
rtt-check,rtt50_sr_t2,sr,0.1,,50.0,,,,,,2,2053816838,262144,8,0.2,6.412704,40878.8554718883,20,0.07246376811594203,0,0,0,0.0,6.410815,sr,True,
rtt-check,rtt50_hybrid_t2,hybrid,0.1,,50.0,0.1,0.02,3,20,1.0,2,2053816838,262144,8,0.2,7.238132,36217.07921325557,113,0.3062330623306233,1,1,0,3.5888590000000002,3.647975,sr,True,
